date,exdate,cp_flag,delta,IV,time_to_maturity,Close,Log_return,ttm_days,RV,VRP
2019-07-01,2019-08-09,1,-0.500593,0.63788,0.1068493150684931,15.14466667175293,0.0653311071582566,39,0.6501580164385201,-0.0122780164385201
2019-07-02,2019-07-26,0,0.502883,0.66975,0.0657534246575342,14.970000267028809,0.0111914671326155,24,0.5892273026350396,0.0805226973649603
2019-07-03,2019-07-26,1,-0.497751,0.582368,0.0630136986301369,15.65999984741211,0.0352101844237296,23,0.5875087902894274,-0.0051407902894273
2019-07-05,2019-08-09,1,-0.501595,0.595243,0.0958904109589041,15.539999961853027,-0.0286291860813763,35,0.6189877306612667,-0.0237447306612667
2019-07-08,2019-08-16,1,-0.502391,0.575286,0.1068493150684931,15.355999946594238,0.0900835484784532,39,0.6612735095466893,-0.0859875095466893
2019-07-09,2019-08-02,0,0.502979,0.594174,0.0657534246575342,15.337332725524902,0.0110974464070769,24,0.6388488220039972,-0.0446748220039971
2019-07-10,2019-08-09,1,-0.501493,0.577105,0.0821917808219178,15.928000450134276,0.0705303078173893,30,0.6385755939944824,-0.0614705939944824
2019-07-11,2019-08-09,1,-0.509006,0.5467,0.0794520547945205,15.90666675567627,-0.0170656620590638,29,0.6297362462607025,-0.0830362462607025
2019-07-12,2019-08-02,0,0.499926,0.56359,0.0575342465753424,16.338666915893555,-0.0247977373332289,21,0.7030991437613553,-0.1395091437613552
2019-07-15,2019-08-23,1,-0.50289,0.514477,0.1068493150684931,16.899999618530273,-0.002466802853815,39,0.6314827805293469,-0.1170057805293469
2019-07-16,2019-08-09,1,-0.497989,0.556791,0.0657534246575342,16.825332641601562,0.0470366535426819,24,0.6715061685538944,-0.1147151685538944
2019-07-17,2019-08-09,1,-0.498649,0.556315,0.0630136986301369,16.99066734313965,0.0414385684786654,23,0.6536795712868528,-0.0973645712868528
2019-07-18,2019-08-23,0,0.497957,0.521824,0.0986301369863013,16.902666091918945,0.0260215926078654,36,0.6102452800947987,-0.0884212800947987
2019-07-19,2019-08-23,0,0.495021,0.510631,0.0958904109589041,17.211999893188477,0.0011006680548343,35,0.5965645177011402,-0.0859335177011402
2019-07-22,2019-08-30,1,-0.504904,0.508808,0.1068493150684931,17.045333862304688,-0.0186805376478165,39,0.6314832575501419,-0.1226752575501418
2019-07-23,2019-08-16,0,0.501096,0.536044,0.0657534246575342,17.344667434692383,0.001317720146077,24,0.6064039504715166,-0.0703599504715166
2019-07-24,2019-08-16,1,-0.498244,0.544169,0.0630136986301369,17.658666610717773,-0.0037601953268899,23,0.6155727634526277,-0.0714037634526276
2019-07-25,2019-08-16,0,0.501933,0.439205,0.0602739726027397,15.254667282104492,-0.0352458739401703,22,0.5436401803319896,-0.1044351803319895
2019-07-26,2019-08-23,0,0.500911,0.429845,0.0767123287671232,15.202667236328123,0.0412094455730603,28,0.6114994930272407,-0.1816544930272407
2019-07-29,2019-08-23,0,0.498276,0.419127,0.0684931506849315,15.718000411987305,-0.0156931567051121,25,0.5651344758518646,-0.1460074758518645
2019-07-30,2019-09-06,1,-0.50333,0.425354,0.1041095890410958,16.150667190551758,-0.0353892428493437,38,0.5819345914699694,-0.1565805914699694
2019-07-31,2019-09-06,0,0.491127,0.414677,0.1013698630136986,16.107332229614258,-0.019408586563541,37,0.5934668946226045,-0.1787898946226044
2019-08-01,2019-08-23,1,-0.493463,0.446123,0.0602739726027397,15.59000015258789,-0.0332575564184076,22,0.5616737678511573,-0.1155507678511573
2019-08-02,2019-09-06,1,-0.50926,0.444909,0.0958904109589041,15.62266731262207,-0.0154604255838558,35,0.5977433597460288,-0.1528343597460287
2019-08-05,2019-08-30,1,-0.492819,0.499146,0.0684931506849315,15.221332550048828,0.0253955671316621,25,0.5656368873969642,-0.0664908873969641
2019-08-06,2019-08-30,1,-0.501333,0.459275,0.0657534246575342,15.383333206176758,-0.0056082001698274,24,0.5462641647185627,-0.0869891647185626
2019-08-07,2019-08-30,1,-0.499127,0.443801,0.0630136986301369,15.56133270263672,0.0075546684680411,23,0.5371436824216483,-0.0933426824216483
2019-08-08,2019-09-06,1,-0.499957,0.415182,0.0794520547945205,15.886667251586914,0.0253159892361622,29,0.5283624244604238,-0.1131804244604238
2019-08-09,2019-09-13,0,0.498922,0.434921,0.0958904109589041,15.667332649230955,0.01141549109977,35,0.5653623269334601,-0.1304413269334601
2019-08-12,2019-09-06,0,0.510684,0.445291,0.0684931506849315,15.267333030700684,0.0273230189838513,25,0.4456133030388457,-0.0003223030388457
2019-08-13,2019-09-13,1,-0.507675,0.426793,0.084931506849315,15.666666984558104,0.0034616690754642,31,0.5129664291317978,-0.0861734291317978
2019-08-14,2019-09-13,0,0.494636,0.477269,0.0821917808219178,14.641332626342772,-0.0021677745650455,30,0.4945448606613773,-0.0172758606613773
2019-08-15,2019-09-13,0,0.50038,0.476883,0.0794520547945205,14.37600040435791,-0.0223078155877127,29,0.4922145457798028,-0.0153315457798028
2019-08-16,2019-09-13,1,-0.511871,0.438041,0.0767123287671232,14.662667274475098,0.0230271232557985,28,0.4315427673059613,0.0064982326940386
2019-08-19,2019-09-27,0,0.49337,0.432235,0.1068493150684931,15.121999740600586,0.0206945146493662,39,0.4764743528204604,-0.0442393528204604
2019-08-20,2019-09-20,0,0.500626,0.422747,0.084931506849315,15.057332992553713,0.0037131047703819,31,0.4127557324672825,0.0099912675327175
2019-08-21,2019-09-20,0,0.502373,0.4435,0.0821917808219178,14.722000122070312,0.0084075783543576,30,0.3696159539277335,0.0738840460722665
2019-08-22,2019-09-27,0,0.498414,0.45158,0.0986301369863013,14.8100004196167,0.008952025876519,36,0.4605993261159491,-0.0090193261159491
2019-08-23,2019-09-13,0,0.502542,0.487243,0.0575342465753424,14.09333324432373,-0.0304938978313555,21,0.3496594714192387,0.1375835285807612
2019-08-26,2019-09-27,1,-0.502912,0.481706,0.0876712328767123,14.333333015441896,-0.0456902631307805,32,0.3894255071365278,0.0922804928634722
2019-08-27,2019-10-04,0,0.499709,0.521562,0.1041095890410958,14.272000312805176,0.0265999552703122,38,0.4738738557595532,0.0476881442404467
2019-08-28,2019-09-27,0,0.500933,0.462167,0.0821917808219178,14.37266731262207,-0.0381680610081776,30,0.3746789112357662,0.0874880887642338
2019-08-29,2019-10-04,1,-0.506195,0.486618,0.0986301369863013,14.780667304992676,0.0247155543645267,36,0.3955002475304254,0.0911177524695746
2019-08-30,2019-09-27,1,-0.50303,0.438586,0.0767123287671232,15.040666580200195,-0.0077890207189175,28,0.3842337595747607,0.0543522404252392
2019-09-03,2019-10-04,0,0.502544,0.511497,0.084931506849315,15.000666618347168,0.0686033118290163,31,0.4197415611925847,0.0917554388074152
2019-09-04,2019-09-27,0,0.497048,0.45528,0.0630136986301369,14.711999893188477,-0.0040149521355932,23,0.4025041761825066,0.0527758238174933
2019-09-05,2019-10-11,1,-0.501693,0.489265,0.0986301369863013,15.305333137512209,-0.0224028586266492,36,0.4143185438658849,0.074946456134115
2019-09-06,2019-10-11,1,-0.499565,0.477396,0.0958904109589041,15.16333293914795,-0.0110728694799797,35,0.3998880889897828,0.0775079110102171
2019-09-09,2019-10-18,1,-0.502367,0.476942,0.1068493150684931,15.452667236328123,-0.0004262206792024,39,0.4158251920521303,0.0611168079478696
2019-09-10,2019-10-11,0,0.500574,0.462703,0.084931506849315,15.702667236328123,-0.0562383288907165,31,0.4226305306714698,0.0400724693285301
2019-09-11,2019-10-18,1,-0.501804,0.455486,0.1013698630136986,16.47333335876465,-0.021882347827174,37,0.4173565123685374,0.0381294876314625
2019-09-12,2019-10-04,0,0.501552,0.463958,0.0602739726027397,16.391332626342773,-0.0598290461285664,22,0.480489473604305,-0.016531473604305
2019-09-13,2019-10-11,1,-0.504925,0.431765,0.0767123287671232,16.34666633605957,0.0363152186530824,28,0.4627937580700705,-0.0310287580700704
2019-09-16,2019-10-18,1,-0.499744,0.445287,0.0876712328767123,16.187332153320312,0.0140937879540929,32,0.4518842456744988,-0.0065972456744988
2019-09-17,2019-10-25,0,0.507673,0.508975,0.1041095890410958,16.319332122802734,-0.0019732780255828,38,0.449660112988235,0.0593148870117649
2019-09-18,2019-10-11,0,0.501521,0.440957,0.0630136986301369,16.232667922973633,-0.0933124649988762,23,0.5732193697547154,-0.1322623697547154
2019-09-19,2019-10-25,1,-0.503236,0.492354,0.0986301369863013,16.440000534057617,-0.0079914476189703,36,0.4916945423471756,0.0006594576528243
2019-09-20,2019-10-11,1,-0.506838,0.442613,0.0575342465753424,16.041332244873047,-0.0205050454636661,21,0.5769039727883377,-0.1342909727883377
2019-09-23,2019-11-01,1,-0.500195,0.520075,0.1068493150684931,16.082000732421875,-0.0019974306168187,39,0.4799800883654097,0.0400949116345902
2019-09-24,2019-11-01,0,0.497556,0.554612,0.1041095890410958,14.880666732788086,-0.0073302991308642,38,0.4785624237126919,0.076049576287308
2019-09-25,2019-11-01,0,0.497663,0.531704,0.1013698630136986,15.24666690826416,-0.0053574842368892,37,0.478039944722762,0.0536640552772379
2019-09-26,2019-10-25,0,0.503884,0.520557,0.0794520547945205,16.17066764831543,-0.0168900058861233,29,0.5107665789618905,0.0097904210381095
2019-09-27,2019-10-25,1,-0.502452,0.527623,0.0767123287671232,16.142000198364258,0.0054484273977983,28,0.5052439425939982,0.0223790574060017
2019-09-30,2019-11-08,1,-0.503533,0.524983,0.1068493150684931,16.058000564575195,0.0677223141456019,39,0.4960766368837708,0.0289063631162291
2019-10-01,2019-10-25,0,0.499742,0.552305,0.0657534246575342,16.312667846679688,-0.0251170782848419,24,0.5694450268192622,-0.0171400268192621
2019-10-02,2019-11-08,1,-0.506616,0.536992,0.1013698630136986,16.208667755126953,-0.053805229471878,37,0.5208258459105741,0.0161661540894259
2019-10-03,2019-10-25,1,-0.500822,0.529819,0.0602739726027397,15.535332679748535,0.0057372284664806,22,0.5314485220588124,-0.0016295220588123
2019-10-04,2019-11-08,1,-0.506467,0.510449,0.0958904109589041,15.428667068481444,-0.0252151149051612,35,0.5289295021962234,-0.0184805021962233
2019-10-07,2019-11-01,1,-0.496614,0.532216,0.0684931506849315,15.847999572753906,-0.0123525241335751,25,0.5623715316657039,-0.0301555316657038
2019-10-08,2019-11-01,1,-0.497013,0.558295,0.0657534246575342,16.003332138061523,0.0177355774717728,24,0.5185447702829175,0.0397502297170825
2019-10-09,2019-11-08,0,0.500062,0.526715,0.0821917808219178,16.302000045776367,0.0181000036113935,30,0.5398827205754334,-0.0131677205754333
2019-10-10,2019-11-08,1,-0.50027,0.519169,0.0794520547945205,16.31599998474121,0.0513391457806164,29,0.5608735560181305,-0.0417045560181305
2019-10-11,2019-11-01,0,0.500242,0.539921,0.0575342465753424,16.525999069213867,0.0032067867617014,21,0.5407405917403455,-0.0008195917403455
2019-10-14,2019-11-15,1,-0.500082,0.508452,0.0876712328767123,17.130666732788086,-0.0442550326082876,32,0.5517131127762689,-0.0432611127762688
2019-10-15,2019-11-08,0,0.504995,0.53983,0.0657534246575342,17.19266700744629,0.0043156097521522,24,0.5531957979790649,-0.0133657979790648
2019-10-16,2019-11-08,1,-0.502483,0.544594,0.0630136986301369,17.316667556762695,0.0040158586613358,23,0.5170319277357056,0.0275620722642944
2019-10-17,2019-11-15,1,-0.500986,0.519317,0.0794520547945205,17.46466636657715,-0.0894241163447568,29,0.5778919134543011,-0.0585749134543011
2019-10-18,2019-11-15,1,-0.500344,0.525203,0.0767123287671232,17.1299991607666,-0.0170291576096375,28,0.5711302902100869,-0.0459272902100869
2019-10-21,2019-11-29,1,-0.505861,0.498581,0.1068493150684931,16.899999618530273,0.0892768858195732,39,0.6088014665235223,-0.1102204665235223
2019-10-22,2019-11-15,0,0.508601,0.557487,0.0657534246575342,17.038667678833008,-0.0533736162801124,24,0.6073518878730441,-0.0498648878730441
2019-10-23,2019-11-29,0,0.499144,0.482897,0.1013698630136986,16.978666305541992,-0.0236063223571985,37,0.6221480909392707,-0.1392510909392706
2019-10-24,2019-11-15,1,-0.48015,0.421355,0.0602739726027397,19.978666305541992,0.0736697265588011,22,0.6895078344631187,-0.2681528344631187
2019-10-25,2019-11-15,0,0.499574,0.456832,0.0575342465753424,21.875333786010746,0.0316877053198605,21,0.7125993074493462,-0.2557673074493461
2019-10-28,2019-11-22,0,0.499829,0.438119,0.0684931506849315,21.847333908081055,0.0089706717374466,25,0.6544015878261918,-0.2162825878261918
2019-10-29,2019-12-06,1,-0.509952,0.402849,0.1041095890410958,21.08133316040039,-0.0123973507263582,38,0.6264088128889485,-0.2235598128889484
2019-10-30,2019-11-22,0,0.516716,0.397911,0.0630136986301369,21.000667572021484,-0.0025428201806306,23,0.6814267600912214,-0.2835157600912213
2019-10-31,2019-12-06,1,-0.502588,0.385019,0.0986301369863013,20.994667053222656,-0.0159198064219777,36,0.6281313161516715,-0.2431123161516715
2019-11-01,2019-11-29,1,-0.501416,0.359871,0.0767123287671232,20.88733291625977,0.0967241388472254,28,0.6849731990581573,-0.3251021990581573
2019-11-04,2019-12-06,0,0.498592,0.376255,0.0876712328767123,21.1646671295166,-0.0457130346957783,32,0.6568138919755817,-0.2805588919755817
2019-11-05,2019-12-13,1,-0.49938,0.379722,0.1041095890410958,21.14800071716309,0.0238762733412247,38,0.6597974866307551,-0.2800754866307551
2019-11-06,2019-11-29,0,0.505212,0.390653,0.0630136986301369,21.77199935913086,0.0018051917677217,23,0.7061508519258844,-0.3154978519258845
2019-11-07,2019-11-29,0,0.497823,0.389772,0.0602739726027397,22.36933326721191,-0.0707688185938516,22,0.7631698147651973,-0.3733978147651973
2019-11-08,2019-12-13,1,-0.50462,0.384651,0.0958904109589041,22.47599983215332,-0.0716426544529109,35,0.6840195613144002,-0.2993685613144002
2019-11-11,2019-12-13,1,-0.500197,0.383478,0.0876712328767123,23.006000518798828,-0.047625084888031,32,0.726353192186006,-0.342875192186006
2019-11-12,2019-12-06,0,0.51598,0.379777,0.0657534246575342,23.32866668701172,0.0717695588875714,24,0.8159090766905244,-0.4361320766905244
2019-11-13,2019-12-06,0,0.502701,0.381347,0.0630136986301369,23.073999404907227,-0.0164329505815594,23,0.8147642598061487,-0.4334172598061487
2019-11-14,2019-12-13,1,-0.509691,0.38922,0.0794520547945205,23.290000915527344,0.066316161175995,29,0.7719646691180052,-0.3827446691180052
2019-11-15,2019-12-20,1,-0.50184,0.376028,0.0958904109589041,23.47800064086914,0.0005496144580127,35,0.7458106114459769,-0.3697826114459769
2019-11-18,2019-12-20,1,-0.500556,0.381378,0.0876712328767123,23.332666397094727,0.0704372692602794,32,0.7631164095638266,-0.3817384095638266
2019-11-19,2019-12-27,0,0.500096,0.380458,0.1041095890410958,23.968000411987305,-0.0501322895822746,38,0.7496919639513273,-0.3692339639513273
2019-11-20,2019-12-20,0,0.498947,0.397072,0.0821917808219178,23.481332778930664,0.0605555959182978,30,0.8142508100537876,-0.4171788100537876
2019-11-21,2019-12-20,0,0.500637,0.39851,0.0794520547945205,23.655332565307617,-0.0555568315890025,29,0.8327430458430769,-0.4342330458430769
2019-11-22,2019-12-20,0,0.50058,0.376469,0.0767123287671232,22.202667236328125,0.0082079802464954,28,0.8372248120311104,-0.4607558120311104
2019-11-25,2020-01-03,1,-0.505309,0.395169,0.1068493150684931,22.422666549682617,0.0861526495504651,39,0.7783627726421152,-0.3831937726421152
2019-11-26,2019-12-20,0,0.50237,0.34234,0.0657534246575342,21.92799949645996,-0.0162937076302667,24,0.8212673426603956,-0.4789273426603956
2019-11-27,2019-12-20,0,0.499963,0.339741,0.0630136986301369,22.086000442504883,0.0951126361970946,23,0.8580458574604755,-0.5183048574604754
2019-11-29,2020-01-03,0,0.499556,0.373608,0.0958904109589041,21.996000289916992,0.0087755736558606,35,0.8306530026084458,-0.4570450026084457
2019-12-02,2020-01-03,0,0.498872,0.384751,0.0876712328767123,22.32466697692871,0.0869599090510142,32,0.8872163095427321,-0.502465309542732
2019-12-03,2019-12-27,1,-0.496289,0.357486,0.0657534246575342,22.413333892822266,-0.0465959927966641,24,0.8942442447980739,-0.5367582447980739
2019-12-04,2020-01-03,1,-0.496751,0.380194,0.0821917808219178,22.20199966430664,-0.0069639749020242,30,0.8307802173604001,-0.4505862173604001
2019-12-05,2020-01-03,0,0.497933,0.361778,0.0794520547945205,22.024667739868164,-0.0362897728278016,29,0.8283209893876748,-0.4665429893876748
2019-12-06,2020-01-03,0,0.502625,0.355434,0.0767123287671232,22.392667770385746,0.0077219579370682,28,0.8401933636787098,-0.4847593636787097
2019-12-09,2020-01-10,0,0.497682,0.392195,0.0876712328767123,22.635332107543945,0.0045480295135574,32,0.8088147805873264,-0.4166197805873263
2019-12-10,2020-01-03,1,-0.491992,0.372934,0.0657534246575342,23.256000518798828,-0.0057908789187459,24,0.8352698497137635,-0.4623358497137635
2019-12-11,2020-01-10,1,-0.49864,0.380176,0.0821917808219178,23.51333236694336,0.1299278575282087,30,0.8845984228225768,-0.5044224228225769
2019-12-12,2020-01-10,1,-0.504729,0.384248,0.0794520547945205,23.978666305541992,0.0070192225928865,29,0.8955398268491128,-0.5112918268491129
2019-12-13,2020-01-03,1,-0.503824,0.343731,0.0575342465753424,23.892667770385746,0.003704429607069,21,0.8349364250928676,-0.4912054250928676
2019-12-16,2020-01-24,1,-0.501165,0.393864,0.1068493150684931,25.433332443237305,-0.031805636085348,39,0.822347082120227,-0.428483082120227
2019-12-17,2020-01-24,0,0.498108,0.381592,0.1041095890410958,25.266000747680664,0.0508250216377196,38,0.8186177277794269,-0.4370257277794269
2019-12-18,2020-01-10,1,-0.4955,0.398763,0.0630136986301369,26.209999084472656,-0.0234802618391176,23,0.8161872244246958,-0.4174242244246958
2019-12-19,2020-01-24,1,-0.49628,0.412856,0.0986301369863013,26.93600082397461,-0.0193944395196313,36,0.8291410119112543,-0.4162850119112543
2019-12-20,2020-01-24,0,0.496831,0.423961,0.0958904109589041,27.03933334350586,0.0372370933892213,35,0.8410058019890752,-0.4170448019890752
2019-12-23,2020-01-31,0,0.501868,0.511262,0.1068493150684931,27.947999954223633,-0.0352593735861868,39,0.8088271926391926,-0.2975651926391925
2019-12-24,2020-01-17,0,0.505578,0.44437,0.0657534246575342,28.350000381469727,-0.0112285369327757,24,0.7788477388866203,-0.3344777388866203
2019-12-26,2020-01-31,1,-0.499913,0.531435,0.0986301369863013,28.729333877563477,0.0495349318175132,36,0.799819302782676,-0.268384302782676
2019-12-27,2020-01-31,0,0.495729,0.532533,0.0958904109589041,28.691999435424805,0.0305101860680309,35,0.8123302545928346,-0.2797972545928345
2019-12-30,2020-01-31,1,-0.500059,0.528234,0.0876712328767123,27.64666748046875,-0.0109367907803712,32,0.7474173482541071,-0.2191833482541071
2019-12-31,2020-01-31,0,0.50198,0.518879,0.084931506849315,27.8886661529541,0.042589069768463,31,0.7438901207050256,-0.2250111207050256
2020-01-02,2020-01-31,0,0.502628,0.536289,0.0794520547945205,28.68400001525879,0.0484646372804706,29,0.7317336662406634,-0.1954446662406633
2020-01-03,2020-02-07,0,0.49917,0.537821,0.0958904109589041,29.534000396728516,-0.0545955781797384,35,0.7476965283483172,-0.2098755283483172
2020-01-06,2020-02-14,0,0.495257,0.535595,0.1068493150684931,30.1026668548584,-0.0064656519189343,39,0.7722057964746328,-0.2366107964746328
2020-01-07,2020-01-31,0,0.500474,0.595224,0.0657534246575342,31.270666122436523,0.0150951741656186,24,0.6451847693237553,-0.0499607693237553
2020-01-08,2020-01-31,0,0.497691,0.66262,0.0630136986301369,32.80933380126953,0.0050876744400506,23,0.6323465459004378,0.0302734540995621
2020-01-09,2020-02-07,0,0.499328,0.668957,0.0794520547945205,32.089332580566406,-0.0070549135672252,29,0.6831724294903257,-0.0142154294903257
2020-01-10,2020-01-31,0,0.499392,0.672992,0.0575342465753424,31.87666702270508,-0.0772805071025365,21,0.711884859450246,-0.038892859450246
2020-01-13,2020-02-14,1,-0.499897,0.649931,0.0876712328767123,34.990665435791016,0.0032401817039867,32,0.6986492236949371,-0.048718223694937
2020-01-14,2020-02-14,1,-0.500578,0.700252,0.084931506849315,35.861331939697266,-0.0147143395949585,31,0.6611679922317735,0.0390840077682265
2020-01-15,2020-02-07,0,0.500382,0.752387,0.0630136986301369,34.56666564941406,-0.0051478630447659,23,0.5303894017276657,0.2219975982723343
2020-01-16,2020-02-21,1,-0.502497,0.646056,0.0986301369863013,34.232666015625,-0.0760832835953987,36,0.7290454394948049,-0.0829894394948049
2020-01-17,2020-02-07,0,0.49997,0.693624,0.0575342465753424,34.03333282470703,-0.0172680099134684,21,0.5747688430198599,0.1188551569801401
2020-01-21,2020-02-28,1,-0.501216,0.637861,0.1041095890410958,36.47999954223633,-0.0380351975115583,38,0.7205061375907156,-0.0826451375907155
2020-01-22,2020-02-28,1,-0.498825,0.718179,0.1013698630136986,37.97066879272461,-0.0366549344227786,37,0.7026888078075006,0.0154901921924993
2020-01-23,2020-02-14,0,0.500032,0.759888,0.0602739726027397,38.14666748046875,-0.0467042190743452,22,0.5910349739732458,0.1688530260267542
2020-01-24,2020-02-21,0,0.500339,0.700745,0.0767123287671232,37.654666900634766,-0.0453063460936667,28,0.5715166500518528,0.1292283499481471
2020-01-27,2020-03-06,0,0.499596,0.665194,0.1068493150684931,37.20133209228515,0.0371172015493224,39,0.666745967343716,-0.001551967343716
2020-01-28,2020-03-06,1,-0.498723,0.654062,0.1041095890410958,37.793331146240234,0.052593703659666,38,0.6493843186437376,0.0046776813562624
2020-01-29,2020-02-28,1,-0.499695,0.687262,0.0821917808219178,38.732666015625,0.0243580177868587,30,0.6003972875085059,0.0868647124914941
2020-01-30,2020-03-06,0,0.500806,0.530532,0.0986301369863013,42.72066879272461,-0.0410781938701021,36,0.6623008019838473,-0.1317688019838473
2020-01-31,2020-03-06,1,-0.499164,0.533296,0.0958904109589041,43.371334075927734,-0.024335419149006,35,0.6743772029374316,-0.1410812029374316
2020-02-03,2020-03-06,1,-0.500252,0.760397,0.0876712328767123,52.0,0.0410436910118589,32,0.6018747600922166,0.1585222399077833
2020-02-04,2020-03-06,1,-0.502276,1.188546,0.084931506849315,59.137332916259766,0.0011922300504742,31,0.5877524333490902,0.6007935666509099
2020-02-05,2020-02-28,0,0.497094,1.008779,0.0630136986301369,48.97999954223633,0.0472405751156129,23,0.591772898080794,0.417006101919206
2020-02-06,2020-03-13,0,0.498956,0.913518,0.0986301369863013,49.930667877197266,-0.0177960047029682,36,0.5890760864821054,0.3244419135178946
2020-02-07,2020-03-13,0,0.501071,0.872043,0.0958904109589041,49.871334075927734,0.0069864921445723,35,0.574435818850542,0.297607181149458
2020-02-10,2020-03-20,0,0.501596,0.852087,0.1068493150684931,51.41866683959961,-0.0721136341356559,39,0.592440668706674,0.259646331293326
2020-02-11,2020-03-06,1,-0.499375,0.77524,0.0657534246575342,51.62533187866211,-0.011299945777284,24,0.5919754841510106,0.1832645158489894
2020-02-12,2020-03-20,1,-0.497881,0.668815,0.1013698630136986,51.15266799926758,-0.0469536740939779,37,0.5932263540065082,0.0755886459934918
2020-02-13,2020-03-20,1,-0.499458,0.721765,0.0986301369863013,53.599998474121094,0.0725483016825831,36,0.626223841592126,0.095541158407874
2020-02-14,2020-03-06,1,-0.501521,0.634111,0.0575342465753424,53.33533477783203,0.0422461771814092,21,0.6914470526938352,-0.0573360526938352
2020-02-18,2020-03-20,0,0.497092,0.718251,0.084931506849315,57.22666549682617,0.0223509675614753,31,0.6265224755663469,0.091728524433653
2020-02-19,2020-03-20,0,0.50034,0.772299,0.0821917808219178,61.16133117675781,0.052286101801629,30,0.6455618426581238,0.1267371573418761
2020-02-20,2020-03-13,0,0.502939,0.779568,0.0602739726027397,59.96066665649414,-0.0010402120327625,22,0.6583936253599271,0.1211743746400729
2020-02-21,2020-03-20,0,0.499576,0.807468,0.0767123287671232,60.06666564941406,-0.0519193244584577,28,0.6440467229967234,0.1634212770032765
2020-02-24,2020-03-20,1,-0.497821,0.754025,0.0684931506849315,55.58599853515625,-0.0181597730322978,25,0.6421666752781919,0.111858324721808
2020-02-25,2020-03-20,0,0.497961,0.71587,0.0657534246575342,53.32733154296875,0.0505052152101305,24,0.6637601240085765,0.0521098759914234
2020-02-26,2020-03-27,1,-0.49915,0.697692,0.0821917808219178,51.91999816894531,0.0298952129692806,30,0.6505442735431922,0.0471477264568077
2020-02-27,2020-03-20,0,0.500681,0.867695,0.0602739726027397,45.26666641235352,-0.0107875252854893,22,0.6324356283776373,0.2352593716223626
2020-02-28,2020-03-20,0,0.501098,1.008288,0.0575342465753424,44.53266525268555,-0.0160280522712452,21,0.6257683758600008,0.3825196241399993
2020-03-02,2020-04-09,0,0.50039,0.821241,0.1041095890410958,49.574668884277344,0.0174587065756105,38,0.6135703752180712,0.2076706247819287
2020-03-03,2020-04-03,0,0.499949,0.913197,0.084931506849315,49.70066833496094,-0.035474386816493,31,0.6135073986287648,0.2996896013712352
2020-03-04,2020-04-03,1,-0.499986,0.867389,0.0821917808219178,49.96666717529297,0.0161624058744355,30,0.6134819666220541,0.2539070333779458
2020-03-05,2020-04-03,1,-0.499272,0.883491,0.0794520547945205,48.30266571044922,0.0278638069049884,29,0.5988026302378999,0.2846883697621001
2020-03-06,2020-04-03,1,-0.500075,0.926513,0.0767123287671232,46.89866638183594,0.0058566433412321,28,0.5817430720605393,0.3447699279394607
2020-03-09,2020-04-03,1,-0.499024,1.021009,0.0684931506849315,40.53333282470703,-0.1014513874177669,25,0.662230666893387,0.358778333106613
2020-03-10,2020-04-17,0,0.501436,0.878451,0.1041095890410958,43.02199935913086,-0.0205922103628913,38,0.647365258104141,0.2310857418958589
2020-03-11,2020-04-17,1,-0.500367,0.879322,0.1013698630136986,42.28200149536133,0.1227799746591071,37,0.7084435688259864,0.1708784311740137
2020-03-12,2020-04-17,1,-0.49963,1.023526,0.0986301369863013,37.369998931884766,-0.0204877382234081,36,0.7114799035313601,0.3120460964686398
2020-03-13,2020-04-17,0,0.499259,1.061705,0.0958904109589041,36.44133377075195,0.0125515672278136,35,0.7014595495498707,0.3602454504501292
2020-03-16,2020-04-24,1,-0.501025,1.330337,0.1068493150684931,29.67133331298828,0.0148356357173235,39,0.6917710390994547,0.6385659609005454
2020-03-17,2020-04-17,0,0.498742,1.375755,0.084931506849315,28.68000030517578,0.053998072293142,31,0.7076072420990657,0.6681477579009344
2020-03-18,2020-04-17,0,0.50296,1.456443,0.0821917808219178,24.08133316040039,-0.0006225100832648,30,0.7125120158827818,0.7439309841172181
2020-03-19,2020-04-24,0,0.498993,1.378755,0.0986301369863013,28.50933265686035,0.0344133000985424,36,0.6785842733893361,0.7001707266106638
2020-03-20,2020-04-24,1,-0.499552,1.239872,0.0958904109589041,28.50200080871582,0.0183648474543418,35,0.6753048968020422,0.5645671031979579
2020-03-23,2020-04-17,0,0.500921,1.177106,0.0684931506849315,28.952667236328125,-0.0173464354575517,25,0.6693152254544688,0.5077907745455312
2020-03-24,2020-05-01,0,0.501095,1.108785,0.1041095890410958,33.66666793823242,0.0698765546567501,38,0.6824509772421937,0.4263340227578062
2020-03-25,2020-04-17,0,0.499511,1.20516,0.0630136986301369,35.95000076293945,-0.0385375461284383,23,0.7003732196588189,0.5047867803411811
2020-03-26,2020-04-24,1,-0.499228,1.14012,0.0794520547945205,35.21066665649414,-0.0059174817761564,29,0.6709489837574835,0.4691710162425165
2020-03-27,2020-04-24,0,0.496558,1.087665,0.0767123287671232,34.29066848754883,-0.0298907407494945,28,0.6827109071119668,0.4049540928880333
2020-03-30,2020-05-08,0,0.500523,1.004403,0.1068493150684931,33.47533416748047,0.0360900489502184,39,0.6732650731132092,0.3311379268867908
2020-03-31,2020-05-01,1,-0.49949,0.975254,0.084931506849315,34.93333435058594,0.0217583798414877,31,0.6562722718417885,0.3189817281582114
